index,per1,per2,per3,per4,per5
137784,0.49,0.98,1.0,0.51,0
137785,0.83,1.0,0.92,1.0,0
137786,1.0,0.5,0.58,1.0,0
137787,0.59,0.86,1.0,0.95,0
137788,1.0,0.86,1.0,1.0,0
137789,0.93,0.86,1.0,0.86,0
137790,1.0,0.91,1.0,0.91,0
137791,0.73,1.0,1.0,1.0,0
137792,1.0,1.0,1.0,1.0,0
137793,0.93,0.93,1.0,0.93,0
137794,0.69,0.85,0.69,0.85,0
137795,1.0,1.0,0.92,1.0,0
137796,1.0,0.93,1.0,0.79,0
137797,1.0,1.0,0.9,1.0,0
137798,1.0,0.95,0.5,1.0,0
137799,0.98,0.72,0.93,0.6,0
137800,0.67,1.0,1.0,1.0,0
137801,0.91,0.82,1.0,0.91,0
137802,1.0,1.0,1.0,0.75,0
137803,1.0,0.85,0.54,0.69,0
137804,0.73,0.82,1.0,1.0,0
137805,0.83,0.83,0.92,0.92,0
137806,0.91,1.0,1.0,1.0,0
137807,1.0,0.83,0.67,1.0,0
137808,1.0,1.0,1.0,0.7,0
137809,1.0,1.0,1.0,0.6,0
137810,1.0,0.93,0.93,0.47,0
137811,0.93,0.93,1.0,1.0,0
137812,0.96,0.61,1.0,1.0,0
137813,1.0,0.6,0.9,1.0,0
137814,0.91,1.0,1.0,1.0,0
137815,1.0,1.0,1.0,0.7,0
137816,0.64,1.0,0.91,0.64,0
137817,1.0,0.5,0.92,0.92,0
137818,0.83,1.0,0.75,0.58,0
137819,1.0,0.92,0.58,1.0,0
137820,0.93,1.0,0.4,0.67,0
137821,0.47,0.93,0.6,0.93,0
137822,1.0,0.92,0.83,0.92,0
137823,1.0,0.78,0.67,1.0,0
137824,0.8,0.9,0.8,0.6,0
137825,0.83,0.83,1.0,1.0,0
137826,1.0,1.0,0.9,1.0,0
137827,0.9,0.9,0.9,0.8,0
137828,1.0,0.64,1.0,0.82,0
137829,1.0,0.8,0.9,0.9,0
137830,1.0,1.0,1.0,1.0,0
137831,1.0,0.82,1.0,0.82,0
137832,1.0,0.73,1.0,1.0,0
137833,1.0,0.83,0.67,0.78,0
137834,1.0,1.0,1.0,0.8,0
137835,1.0,0.89,0.78,0.89,0
137836,0.8,0.87,1.0,0.93,0
137837,0.9,0.8,1.0,0.7,0
137838,1.0,0.93,0.79,1.0,0
137839,0.38,0.75,1.0,0.62,0
137840,1.0,0.9,1.0,1.0,0
137841,0.8,1.0,1.0,0.6,0
137842,1.0,0.88,0.88,1.0,0
137843,0.93,1.0,0.93,1.0,0
137844,0.9,1.0,1.0,1.0,0
137845,0.57,0.57,0.86,0.71,0
137846,0.6,0.7,1.0,0.9,0
137847,0.83,0.75,0.92,0.67,0
137848,1.0,0.67,1.0,1.0,0
137849,0.7,0.7,0.7,0.7,0
137850,1.0,0.89,1.0,0.89,0
137851,1.0,1.0,0.8,1.0,0
137852,0.6,0.8,0.8,0.8,0
137853,1.0,0.89,1.0,1.0,0
137854,1.0,1.0,0.67,0.78,0
137855,0.8,1.0,0.9,0.8,0
137856,1.0,1.0,0.62,1.0,0
137857,1.0,1.0,1.0,1.0,0
137858,1.0,1.0,1.0,1.0,0
137859,0.62,1.0,1.0,0.62,0
137860,1.0,1.0,1.0,0.75,0
137861,1.0,1.0,0.56,1.0,0
137862,1.0,0.89,1.0,1.0,0
137863,0.65,0.6,0.6,0.9,0
137864,0.88,0.75,1.0,1.0,0
137865,0.62,0.75,1.0,1.0,0
137866,0.8,0.8,0.9,0.9,0
137867,0.75,1.0,0.75,0.75,0
137868,1.0,1.0,1.0,0.5,0
137869,0.89,0.56,0.56,0.44,0
137870,1.0,0.62,0.62,0.62,0
137871,0.91,0.55,1.0,0.91,0
137872,1.0,1.0,1.0,1.0,0
137873,0.78,1.0,1.0,0.78,0
137874,1.0,1.0,1.0,1.0,0
137875,1.0,1.0,1.0,1.0,0
137876,0.67,0.78,0.78,1.0,0
137877,1.0,0.88,1.0,1.0,0
137878,0.62,0.5,1.0,1.0,0
137879,0.71,0.86,1.0,1.0,0
137880,1.0,1.0,1.0,0.88,0
137881,0.57,0.57,1.0,1.0,0
137882,0.45,0.91,0.64,0.91,0
137883,1.0,0.9,1.0,0.9,0
137884,1.0,1.0,1.0,0.83,0
137885,1.0,1.0,1.0,1.0,0
137886,1.0,0.56,1.0,0.56,0
137887,1.0,1.0,1.0,1.0,0
137888,1.0,1.0,1.0,0.86,0
137889,1.0,1.0,1.0,1.0,0
137890,0.86,1.0,1.0,1.0,0
137891,1.0,0.86,1.0,1.0,0
137892,1.0,1.0,1.0,1.0,0
137893,1.0,1.0,1.0,1.0,0
137894,1.0,1.0,0.5,0.83,0
137895,0.88,0.5,0.88,0.88,0
137896,1.0,1.0,1.0,0.83,0
137897,0.71,0.86,0.86,0.86,0
137898,1.0,0.86,0.86,0.86,0
137899,1.0,1.0,1.0,1.0,0
137900,1.0,1.0,1.0,1.0,0
137901,1.0,1.0,1.0,0.86,0
137902,1.0,0.57,0.86,0.86,0
137903,1.0,0.83,1.0,0.83,0
137904,0.88,0.88,0.5,0.88,0
137905,0.83,0.83,1.0,0.67,0
137906,0.71,1.0,0.71,1.0,0
137907,1.0,0.57,1.0,0.57,0
137908,1.0,0.6,1.0,1.0,0
137909,0.8,0.8,1.0,1.0,0
137910,0.78,0.89,0.56,0.78,0
137911,0.88,0.38,1.0,0.62,0
137912,1.0,1.0,1.0,0.75,0
137913,1.0,0.88,1.0,1.0,0
137914,1.0,0.6,1.0,1.0,0
137915,1.0,0.83,0.83,0.5,0
137916,0.71,0.71,1.0,0.86,0
137917,1.0,0.78,0.94,1.0,0
137918,1.0,0.5,0.56,0.94,0
137919,1.0,1.0,1.0,1.0,0
137920,0.83,1.0,1.0,1.0,0
137921,1.0,1.0,0.75,1.0,0
137922,1.0,1.0,0.8,1.0,0
137923,1.0,1.0,1.0,1.0,0
137924,0.83,0.83,1.0,0.83,0
137925,1.0,0.86,1.0,1.0,0
137926,1.0,1.0,1.0,1.0,0
137927,0.83,1.0,1.0,1.0,0
137928,0.8,0.8,1.0,1.0,0
137929,0.86,0.86,1.0,0.71,0
137930,0.88,1.0,1.0,1.0,0
137931,0.88,1.0,1.0,1.0,0
137932,0.67,1.0,0.83,1.0,0
137933,0.83,1.0,1.0,1.0,0
137934,1.0,1.0,1.0,0.67,0
137935,1.0,1.0,1.0,1.0,0
137936,1.0,0.83,1.0,1.0,0
137937,0.83,0.67,0.83,0.83,0
137938,1.0,1.0,1.0,1.0,0
137939,1.0,0.83,1.0,0.67,0
137940,1.0,0.83,1.0,1.0,0
137941,1.0,1.0,1.0,1.0,0
137942,0.86,0.57,0.71,0.71,0
137943,0.62,0.62,0.62,1.0,0
137944,1.0,1.0,0.62,1.0,0
137945,0.92,0.92,0.58,1.0,0
137946,1.0,0.75,0.75,0.62,0
137947,1.0,1.0,1.0,1.0,0
137948,1.0,0.67,1.0,1.0,0
137949,1.0,1.0,0.8,1.0,0
137950,1.0,0.8,1.0,1.0,0
137951,1.0,1.0,1.0,0.67,0
137952,1.0,1.0,0.8,1.0,0
137953,1.0,1.0,1.0,1.0,0
137954,0.6,0.8,0.8,0.8,0
137955,0.8,1.0,0.6,0.8,0
137956,1.0,1.0,0.67,1.0,0
137957,1.0,1.0,1.0,1.0,0
137958,0.6,0.6,0.6,0.6,0
137959,1.0,0.6,1.0,0.6,0
137960,1.0,1.0,1.0,1.0,0
137961,1.0,0.6,1.0,1.0,0
137962,1.0,0.6,0.7,0.9,0
137963,1.0,1.0,0.6,1.0,0
137964,1.0,1.0,1.0,1.0,0
137965,1.0,0.8,1.0,0.8,0
137966,1.0,0.6,1.0,0.6,0
137967,1.0,1.0,1.0,1.0,0
137968,1.0,0.75,0.75,1.0,0
137969,1.0,0.6,1.0,0.8,0
137970,1.0,0.71,0.86,1.0,0
137971,0.7,0.5,0.8,0.6,0
137972,1.0,0.8,1.0,1.0,0
137973,0.8,1.0,0.4,0.8,0
137974,1.0,0.56,1.0,1.0,0
137975,1.0,1.0,0.8,0.8,0
137976,0.94,0.88,0.71,1.0,0
137977,0.75,0.75,1.0,1.0,0
137978,1.0,0.67,1.0,1.0,0
137979,0.83,0.83,0.83,0.83,0
137980,1.0,1.0,1.0,1.0,0
137981,0.8,1.0,1.0,1.0,0
137982,1.0,1.0,1.0,1.0,0
137983,1.0,1.0,1.0,1.0,0
137984,0.75,1.0,1.0,0.75,0
137985,0.75,0.75,0.75,0.75,0
137986,0.75,1.0,1.0,1.0,0
137987,1.0,0.5,1.0,0.75,0
137988,1.0,0.75,0.75,1.0,0
137989,1.0,0.8,1.0,1.0,0
137990,1.0,1.0,1.0,0.75,0
137991,1.0,1.0,0.67,1.0,0
137992,1.0,0.75,1.0,1.0,0
137993,1.0,1.0,1.0,1.0,0
137994,0.75,1.0,0.75,0.75,0
137995,1.0,1.0,1.0,1.0,0
137996,1.0,1.0,0.6,1.0,0
137997,1.0,0.75,1.0,1.0,0
137998,1.0,1.0,1.0,1.0,0
137999,1.0,1.0,1.0,1.0,0
138000,0.75,0.75,0.5,1.0,0
138001,0.67,0.67,1.0,1.0,0
138002,1.0,1.0,1.0,1.0,0
138003,1.0,1.0,1.0,1.0,0
138004,1.0,1.0,1.0,0.75,0
138005,0.8,1.0,1.0,0.8,0
138006,1.0,1.0,0.75,1.0,0
138007,1.0,1.0,1.0,0.75,0
138008,0.82,0.82,1.0,1.0,0
138009,1.0,1.0,1.0,1.0,0
138010,1.0,0.83,0.83,1.0,0
138011,1.0,1.0,0.75,1.0,0
138012,1.0,1.0,1.0,1.0,0
138013,1.0,1.0,0.75,0.75,0
138014,1.0,1.0,1.0,1.0,0
138015,0.6,0.8,1.0,0.8,0
138016,0.75,1.0,0.75,0.75,0
138017,0.67,1.0,1.0,1.0,0
138018,0.86,0.86,1.0,1.0,0
138019,0.83,1.0,1.0,1.0,0
138020,1.0,0.83,1.0,1.0,0
138021,0.57,0.71,0.86,1.0,0
138022,0.8,0.8,1.0,1.0,0
138023,1.0,1.0,1.0,0.67,0
138024,0.75,0.75,0.75,1.0,0
138025,1.0,1.0,1.0,1.0,0
138026,1.0,1.0,1.0,1.0,0
138027,1.0,1.0,1.0,1.0,0
138028,1.0,0.83,1.0,0.67,0
138029,1.0,0.8,1.0,1.0,0
138030,1.0,0.75,1.0,0.75,0
138031,1.0,1.0,1.0,1.0,0
138032,1.0,0.83,1.0,0.83,0
138033,1.0,1.0,1.0,1.0,0
138034,1.0,1.0,1.0,1.0,0
138035,1.0,1.0,1.0,1.0,0
138036,1.0,1.0,1.0,1.0,0
138037,0.67,1.0,0.67,0.67,0
138038,1.0,1.0,1.0,1.0,0
138039,1.0,1.0,1.0,0.67,0
138040,1.0,1.0,1.0,1.0,0
138041,1.0,1.0,1.0,1.0,0
138042,1.0,0.5,1.0,1.0,0
138043,1.0,0.67,1.0,1.0,0
138044,1.0,1.0,1.0,1.0,0
138045,1.0,1.0,1.0,1.0,0
138046,1.0,0.67,0.67,1.0,0
138047,1.0,1.0,1.0,1.0,0
138048,1.0,1.0,1.0,1.0,0
138049,0.75,0.75,1.0,0.75,0
138050,1.0,0.75,0.5,1.0,0
138051,1.0,1.0,1.0,1.0,0
138052,1.0,0.5,1.0,0.75,0
138053,0.67,1.0,0.67,0.67,0
138054,0.5,0.75,1.0,0.5,0
138055,1.0,1.0,1.0,0.67,0
138056,0.6,1.0,1.0,0.6,0
138057,1.0,0.5,1.0,1.0,0
138058,0.75,0.75,0.75,0.75,0
138059,1.0,1.0,1.0,1.0,0
138060,0.5,0.5,0.5,1.0,0
138061,1.0,1.0,1.0,1.0,0
138062,1.0,0.67,0.67,0.67,0
138063,0.5,1.0,1.0,1.0,0
138064,1.0,0.67,0.67,0.67,0
138065,1.0,0.75,0.5,0.5,0
138066,1.0,1.0,1.0,1.0,0
138067,1.0,1.0,1.0,1.0,0
138068,1.0,0.67,1.0,1.0,0
138069,0.91,1.0,1.0,0.64,0
138070,1.0,0.75,1.0,1.0,0
138071,1.0,0.67,0.67,1.0,0
138072,1.0,1.0,1.0,1.0,0
138073,1.0,1.0,1.0,1.0,0
138074,1.0,0.83,1.0,0.92,0
138075,1.0,0.8,0.8,1.0,0
138076,1.0,1.0,1.0,1.0,0
138077,1.0,1.0,1.0,0.75,0
138078,1.0,1.0,1.0,1.0,0
138079,1.0,0.67,1.0,1.0,0
138080,1.0,1.0,1.0,1.0,0
138081,1.0,1.0,1.0,1.0,0
138082,1.0,0.75,1.0,1.0,0
138083,1.0,1.0,1.0,0.6,0
138084,0.67,0.67,1.0,1.0,0
138085,0.64,1.0,1.0,0.91,0
138086,0.67,1.0,1.0,0.67,0
138087,1.0,1.0,1.0,1.0,0
138088,1.0,1.0,1.0,1.0,0
138089,1.0,0.75,0.75,1.0,0
138090,0.5,0.75,1.0,0.75,0
138091,1.0,1.0,1.0,1.0,0
138092,0.48,0.71,0.9,0.43,0
138093,0.78,1.0,0.89,1.0,0
138094,1.0,1.0,0.67,0.67,0
138095,0.67,0.67,1.0,1.0,0
138096,1.0,1.0,1.0,1.0,0
138097,1.0,1.0,0.8,1.0,0
138098,0.75,1.0,1.0,1.0,0
138099,1.0,1.0,1.0,1.0,0
138100,1.0,0.6,1.0,1.0,0
138101,1.0,1.0,1.0,0.5,0
138102,1.0,0.67,1.0,1.0,0
138103,1.0,1.0,1.0,1.0,0
138104,1.0,1.0,1.0,1.0,0
138105,1.0,1.0,1.0,1.0,0
138106,1.0,1.0,1.0,1.0,0
138107,0.5,1.0,0.5,1.0,0
138108,1.0,1.0,1.0,1.0,0
138109,1.0,1.0,1.0,1.0,0
138110,1.0,1.0,1.0,1.0,0
138111,1.0,1.0,1.0,1.0,0
138112,1.0,1.0,1.0,1.0,0
138113,1.0,1.0,1.0,1.0,0
138114,1.0,1.0,1.0,1.0,0
138115,1.0,1.0,1.0,1.0,0
138116,1.0,1.0,1.0,1.0,0
138117,1.0,1.0,0.5,0.5,0
138118,1.0,1.0,1.0,1.0,0
138119,1.0,1.0,1.0,1.0,0
138120,1.0,1.0,1.0,1.0,0
138121,1.0,1.0,1.0,1.0,0
138122,1.0,1.0,1.0,1.0,0
138123,1.0,1.0,1.0,1.0,0
138124,0.5,1.0,1.0,0.5,0
138125,1.0,1.0,1.0,1.0,0
138126,1.0,1.0,1.0,1.0,0
138127,1.0,1.0,1.0,1.0,0
138128,1.0,0.62,1.0,1.0,0
138129,1.0,1.0,1.0,1.0,0
138130,1.0,1.0,1.0,1.0,0
138131,1.0,1.0,1.0,1.0,0
138132,0.5,1.0,0.5,1.0,0
138133,1.0,1.0,1.0,1.0,0
138134,1.0,1.0,1.0,1.0,0
138135,1.0,1.0,1.0,1.0,0
138136,1.0,1.0,1.0,1.0,0
138137,1.0,1.0,1.0,1.0,0
138138,0.6,1.0,1.0,1.0,0
138139,1.0,1.0,1.0,1.0,0
138140,1.0,1.0,1.0,1.0,0
138141,1.0,1.0,0.67,1.0,0
138142,1.0,0.5,0.5,0.5,0
138143,0.75,0.75,0.5,0.75,0
138144,1.0,1.0,1.0,1.0,0
138145,1.0,1.0,1.0,1.0,0
138146,1.0,1.0,1.0,1.0,0
138147,1.0,1.0,1.0,1.0,0
138148,1.0,1.0,1.0,1.0,0
138149,1.0,1.0,1.0,1.0,0
138150,1.0,1.0,0.67,1.0,0
138151,0.67,1.0,1.0,1.0,0
138152,1.0,1.0,1.0,1.0,0
138153,1.0,1.0,1.0,0.5,0
138154,1.0,0.75,1.0,0.75,0
138155,1.0,1.0,1.0,1.0,0
138156,1.0,1.0,1.0,1.0,0
138157,1.0,1.0,1.0,1.0,0
138158,1.0,1.0,1.0,1.0,0
138159,1.0,0.75,1.0,0.75,0
138160,1.0,1.0,1.0,1.0,0
138161,1.0,1.0,1.0,1.0,0
138162,1.0,1.0,1.0,1.0,0
138163,1.0,1.0,1.0,1.0,0
138164,1.0,1.0,1.0,1.0,0
138165,1.0,1.0,1.0,1.0,0
138166,1.0,0.67,1.0,1.0,0
138167,1.0,1.0,1.0,1.0,0
138168,1.0,1.0,1.0,1.0,0
138169,1.0,1.0,1.0,1.0,0
138170,1.0,1.0,1.0,1.0,0
138171,0.67,0.67,1.0,0.67,0
138172,1.0,1.0,1.0,1.0,0
138173,1.0,1.0,1.0,1.0,0
138174,1.0,1.0,1.0,1.0,0
138175,1.0,1.0,1.0,0.5,0
138176,1.0,1.0,1.0,1.0,0
138177,1.0,1.0,1.0,1.0,0
138178,1.0,1.0,1.0,1.0,0
138179,1.0,1.0,1.0,1.0,0
138180,1.0,1.0,0.67,0.67,0
138181,1.0,1.0,1.0,1.0,0
138182,1.0,1.0,0.67,1.0,0
138183,1.0,0.75,1.0,1.0,0
138184,1.0,1.0,1.0,1.0,0
138185,1.0,1.0,1.0,1.0,0
138186,1.0,1.0,1.0,1.0,0
138187,1.0,1.0,1.0,1.0,0
138188,1.0,1.0,1.0,1.0,0
138189,1.0,1.0,1.0,1.0,0
138190,1.0,1.0,1.0,1.0,0
138191,1.0,1.0,1.0,1.0,0
138192,1.0,1.0,1.0,1.0,0
138193,1.0,1.0,1.0,1.0,0
138194,1.0,1.0,1.0,1.0,0
138195,1.0,1.0,1.0,1.0,0
138196,1.0,1.0,1.0,1.0,0
138197,1.0,1.0,1.0,1.0,0
138198,1.0,1.0,1.0,1.0,0
138199,1.0,1.0,1.0,1.0,0
138200,1.0,1.0,1.0,1.0,0
138201,0.75,0.62,0.75,0.5,0
138202,1.0,1.0,1.0,1.0,0
138203,1.0,1.0,1.0,1.0,0
138204,1.0,1.0,1.0,1.0,0
138205,1.0,1.0,1.0,1.0,0
138206,1.0,1.0,1.0,1.0,0
138207,1.0,1.0,1.0,1.0,0
138208,1.0,1.0,1.0,1.0,0
138209,1.0,1.0,1.0,1.0,0
138210,1.0,1.0,1.0,1.0,0
138211,1.0,1.0,1.0,1.0,0
138212,1.0,1.0,1.0,1.0,0
138213,1.0,1.0,1.0,1.0,0
138214,1.0,1.0,1.0,1.0,0
138215,1.0,1.0,1.0,1.0,0
138216,1.0,1.0,1.0,1.0,0
138217,1.0,1.0,1.0,1.0,0
138218,1.0,1.0,1.0,1.0,0
138219,1.0,1.0,1.0,1.0,0
138220,1.0,1.0,1.0,1.0,0
138221,1.0,1.0,1.0,1.0,0
138222,1.0,1.0,1.0,1.0,0
138223,1.0,1.0,1.0,1.0,0
138224,1.0,1.0,1.0,1.0,0
138225,1.0,1.0,1.0,1.0,0
138226,1.0,1.0,1.0,1.0,0
138227,1.0,1.0,1.0,1.0,0
138228,1.0,1.0,1.0,1.0,0
138229,1.0,1.0,1.0,1.0,0
138230,1.0,0.67,1.0,0.67,0
138231,1.0,1.0,1.0,1.0,0
138232,1.0,1.0,1.0,1.0,0
138233,1.0,1.0,1.0,1.0,0
138234,1.0,1.0,1.0,1.0,0
138235,1.0,1.0,1.0,1.0,0
138236,1.0,1.0,1.0,1.0,0
138237,1.0,1.0,1.0,1.0,0
138238,0.86,0.43,0.86,0.86,0
138239,1.0,0.5,1.0,0.67,0
138240,1.0,1.0,1.0,1.0,0
138241,1.0,0.6,0.6,1.0,0
138242,1.0,1.0,1.0,1.0,0
138243,1.0,1.0,1.0,1.0,0
138244,1.0,1.0,1.0,1.0,0
138245,1.0,1.0,1.0,1.0,0
138246,1.0,1.0,1.0,1.0,0
138247,1.0,1.0,1.0,1.0,0
138248,1.0,1.0,1.0,1.0,0
138249,1.0,1.0,1.0,1.0,0
138250,1.0,1.0,1.0,1.0,0
138251,1.0,1.0,1.0,1.0,0
138252,1.0,1.0,1.0,1.0,0
138253,1.0,1.0,1.0,1.0,0
138254,1.0,1.0,1.0,1.0,0
138255,1.0,1.0,1.0,1.0,0
138256,1.0,1.0,1.0,1.0,0
138257,1.0,1.0,1.0,1.0,0
138258,1.0,1.0,1.0,1.0,0
138259,1.0,1.0,1.0,1.0,0
138260,1.0,1.0,1.0,1.0,0
138261,1.0,1.0,1.0,1.0,0
138262,1.0,1.0,1.0,1.0,0
138263,1.0,1.0,1.0,1.0,0
138264,1.0,1.0,1.0,1.0,0
138265,1.0,1.0,1.0,1.0,0
138266,1.0,1.0,1.0,1.0,0
138267,1.0,1.0,1.0,1.0,0
138268,1.0,1.0,1.0,1.0,0
138269,0.5,0.75,1.0,0.75,0
138270,1.0,1.0,1.0,1.0,0
138271,1.0,1.0,1.0,1.0,0
138272,1.0,1.0,1.0,1.0,0
138273,1.0,1.0,1.0,1.0,0
138274,1.0,1.0,1.0,1.0,0
138275,1.0,1.0,1.0,1.0,0
138276,1.0,1.0,1.0,1.0,0
138277,1.0,1.0,1.0,1.0,0
138278,1.0,1.0,1.0,1.0,0
138279,1.0,1.0,1.0,1.0,0
138280,0.75,0.75,0.75,1.0,0
138281,1.0,1.0,1.0,1.0,0
138282,1.0,0.5,1.0,1.0,0
138283,1.0,1.0,1.0,1.0,0
138284,1.0,1.0,1.0,1.0,0
138285,1.0,1.0,1.0,1.0,0
138286,1.0,1.0,1.0,1.0,0
138287,1.0,1.0,1.0,1.0,0
138288,1.0,1.0,1.0,1.0,0
138289,1.0,1.0,1.0,1.0,0
138290,0.5,0.5,1.0,1.0,0
138291,1.0,1.0,1.0,1.0,0
138292,1.0,1.0,1.0,1.0,0
138293,1.0,1.0,1.0,1.0,0
138294,1.0,1.0,1.0,1.0,0
138295,0.67,1.0,0.67,1.0,0
138296,0.67,0.67,1.0,0.67,0
138297,1.0,0.6,1.0,1.0,0
138298,1.0,1.0,1.0,1.0,0
138299,1.0,1.0,1.0,1.0,0
138300,0.67,0.67,0.83,0.67,0
138301,1.0,1.0,1.0,1.0,0
138302,1.0,1.0,1.0,1.0,0
138303,1.0,1.0,1.0,1.0,0
138304,1.0,1.0,1.0,1.0,0
138305,1.0,1.0,1.0,1.0,0
138306,1.0,1.0,1.0,1.0,0
138307,1.0,1.0,0.75,1.0,0
138308,1.0,1.0,1.0,1.0,0
138309,1.0,1.0,1.0,1.0,0
138310,1.0,1.0,1.0,1.0,0
138311,1.0,1.0,1.0,1.0,0
138312,1.0,1.0,1.0,1.0,0
138313,1.0,1.0,1.0,1.0,0
138314,1.0,1.0,1.0,1.0,0
138315,0.67,0.67,0.67,1.0,0
138316,1.0,1.0,1.0,1.0,0
138317,1.0,0.67,0.67,1.0,0
138318,1.0,1.0,1.0,1.0,0
138319,1.0,1.0,1.0,1.0,0
138320,1.0,1.0,1.0,1.0,0
138321,1.0,1.0,1.0,1.0,0
138322,1.0,0.5,0.5,1.0,0
138323,1.0,1.0,1.0,1.0,0
138324,1.0,1.0,1.0,1.0,0
138325,1.0,1.0,1.0,1.0,0
138326,1.0,1.0,1.0,1.0,0
138327,0.67,1.0,1.0,1.0,0
138328,0.8,0.8,0.6,0.6,0
138329,1.0,1.0,0.75,1.0,0
138330,1.0,1.0,1.0,1.0,0
138331,1.0,1.0,1.0,1.0,0
138332,1.0,1.0,1.0,1.0,0
138333,1.0,1.0,1.0,1.0,0
138334,1.0,1.0,1.0,1.0,0
138335,1.0,1.0,1.0,1.0,0
138336,1.0,1.0,1.0,1.0,0
138337,1.0,1.0,1.0,1.0,0
138338,1.0,1.0,1.0,1.0,0
138339,1.0,1.0,1.0,1.0,0
138340,1.0,1.0,1.0,1.0,0
138341,1.0,1.0,1.0,1.0,0
138342,1.0,1.0,1.0,1.0,0
138343,1.0,1.0,1.0,1.0,0
138344,1.0,1.0,1.0,1.0,0
138345,1.0,1.0,1.0,1.0,0
138346,1.0,1.0,1.0,1.0,0
138347,1.0,1.0,1.0,1.0,0
138348,1.0,1.0,1.0,1.0,0
138349,1.0,1.0,1.0,1.0,0
138350,1.0,1.0,1.0,1.0,0
138351,1.0,1.0,1.0,1.0,0
138352,1.0,1.0,1.0,1.0,0
138353,1.0,1.0,1.0,1.0,0
138354,1.0,1.0,1.0,1.0,0
138355,1.0,1.0,1.0,1.0,0
138356,1.0,1.0,1.0,1.0,0
138357,1.0,1.0,1.0,1.0,0
138358,1.0,1.0,1.0,1.0,0
138359,1.0,1.0,1.0,1.0,0
138360,1.0,1.0,1.0,1.0,0
138361,1.0,1.0,1.0,1.0,0
138362,1.0,1.0,1.0,1.0,0
138363,1.0,1.0,1.0,1.0,0
138364,1.0,1.0,1.0,1.0,0
138365,1.0,1.0,1.0,1.0,0
138366,1.0,1.0,1.0,1.0,0
138367,1.0,1.0,1.0,1.0,0
138368,1.0,1.0,1.0,1.0,0
138369,1.0,1.0,1.0,1.0,0
138370,1.0,1.0,1.0,1.0,0
138371,1.0,1.0,1.0,1.0,0
138372,1.0,1.0,1.0,1.0,0
138373,1.0,1.0,1.0,1.0,0
138374,1.0,1.0,1.0,1.0,0
138375,1.0,1.0,1.0,1.0,0
138376,1.0,1.0,1.0,1.0,0
138377,1.0,1.0,1.0,1.0,0
138378,1.0,1.0,1.0,1.0,0
138379,1.0,1.0,1.0,1.0,0
138380,1.0,1.0,1.0,1.0,0
138381,1.0,1.0,1.0,1.0,0
138382,1.0,1.0,1.0,1.0,0
138383,1.0,1.0,1.0,1.0,0
138384,1.0,1.0,1.0,1.0,0
138385,0.67,1.0,1.0,1.0,0
138386,1.0,1.0,1.0,1.0,0
138387,1.0,1.0,1.0,1.0,0
138388,1.0,1.0,1.0,1.0,0
138389,1.0,1.0,1.0,1.0,0
138390,1.0,0.67,0.67,0.67,0
138391,1.0,1.0,1.0,1.0,0
138392,1.0,1.0,1.0,1.0,0
138393,1.0,1.0,1.0,1.0,0
138394,1.0,1.0,1.0,1.0,0
138395,1.0,1.0,1.0,1.0,0
138396,1.0,1.0,1.0,1.0,0
138397,1.0,1.0,1.0,1.0,0
138398,1.0,1.0,1.0,1.0,0
138399,1.0,1.0,1.0,1.0,0
138400,1.0,1.0,1.0,1.0,0
138401,1.0,1.0,1.0,1.0,0
138402,1.0,1.0,1.0,1.0,0
138403,1.0,1.0,1.0,1.0,0
138404,1.0,0.67,0.67,0.67,0
138405,1.0,1.0,1.0,1.0,0
138406,1.0,1.0,1.0,1.0,0
138407,0.75,0.75,1.0,0.75,0
138408,1.0,1.0,1.0,1.0,0
138409,1.0,1.0,1.0,1.0,0
138410,1.0,1.0,1.0,1.0,0
138411,1.0,1.0,1.0,1.0,0
138412,1.0,1.0,1.0,1.0,0
138413,1.0,1.0,1.0,1.0,0
138414,1.0,1.0,1.0,1.0,0
138415,1.0,1.0,1.0,1.0,0
138416,1.0,1.0,1.0,1.0,0
138417,1.0,1.0,1.0,1.0,0
138418,1.0,1.0,0.67,0.67,0
138419,1.0,1.0,1.0,1.0,0
138420,1.0,1.0,1.0,1.0,0
138421,1.0,1.0,1.0,1.0,0
138422,0.67,1.0,1.0,0.67,0
138423,1.0,1.0,1.0,0.67,0
138424,1.0,1.0,1.0,1.0,0
138425,1.0,0.67,1.0,1.0,0
138426,1.0,1.0,1.0,1.0,0
138427,1.0,1.0,1.0,1.0,0
138428,1.0,1.0,0.67,1.0,0
138429,0.83,0.67,1.0,0.5,0
138430,1.0,1.0,0.71,1.0,0
138431,1.0,1.0,1.0,1.0,0
138432,1.0,1.0,1.0,1.0,0
138433,1.0,1.0,1.0,1.0,0
138434,1.0,1.0,1.0,1.0,0
138435,1.0,1.0,1.0,1.0,0
138436,1.0,1.0,1.0,1.0,0
138437,1.0,1.0,1.0,1.0,0
138438,1.0,1.0,1.0,1.0,0
138439,1.0,1.0,1.0,1.0,0
138440,0.67,0.67,1.0,0.67,0
138441,0.86,0.86,0.43,0.86,0
138442,0.5,1.0,1.0,1.0,0
138443,1.0,1.0,1.0,1.0,0
138444,1.0,1.0,1.0,1.0,0
138445,1.0,1.0,1.0,1.0,0
138446,1.0,1.0,1.0,1.0,0
138447,1.0,1.0,1.0,1.0,0
138448,1.0,1.0,1.0,1.0,0
